state,district,market,crop,variety,date,min_price,max_price,price_per_kg
uttar pradesh,pratapgarh,pratapgarh,garlic,garlic,19-08-2025,6500,6700,6540
uttar pradesh,pratapgarh,pratapgarh,ginger(green),green ginger,19-08-2025,4200,4350,4230
uttar pradesh,pratapgarh,pratapgarh,gur(jaggery),yellow,19-08-2025,4300,4450,4325
uttar pradesh,pratapgarh,pratapgarh,lemon,lemon,19-08-2025,5100,5250,5150
uttar pradesh,pratapgarh,pratapgarh,mustard oil,mustard oil,19-08-2025,14400,14650,14500
uttar pradesh,pratapgarh,pratapgarh,potato,desi,19-08-2025,900,1150,1000
uttar pradesh,pratapgarh,pratapgarh,rice,iii,19-08-2025,3150,3350,3240
uttar pradesh,pratapgarh,pratapgarh,wheat,dara,19-08-2025,2500,2680,2575
uttar pradesh,prayagraj,ajuha,tomato,deshi,19-08-2025,4100,4220,4160
uttar pradesh,raebarelli,bachranwa,arhar dal(tur dal),arhar dal(tur),19-08-2025,9875,9950,9900
uttar pradesh,raebarelli,bachranwa,gur(jaggery),red,19-08-2025,4400,4435,4425
uttar pradesh,raebarelli,bachranwa,onion,red,19-08-2025,1375,1415,1400
uttar pradesh,raebarelli,jayas,bottle gourd,bottle gourd,19-08-2025,1550,1575,1560
uttar pradesh,raebarelli,jayas,colacasia,colacasia,19-08-2025,2060,2100,2080
uttar pradesh,raebarelli,jayas,lemon,lemon,19-08-2025,4325,4375,4350
uttar pradesh,raebarelli,jayas,pointed gourd (parval),pointed gourd (parval),19-08-2025,3180,3250,3200
uttar pradesh,raebarelli,lalganj,rice,common,19-08-2025,3100,3200,3150
uttar pradesh,raebarelli,raibareilly,apple,kasmir/shimla - ii,19-08-2025,8150,8260,8200
uttar pradesh,raebarelli,raibareilly,banana,banana - ripe,19-08-2025,2700,2800,2750
uttar pradesh,raebarelli,raibareilly,black gram (urd beans)(whole),black gram (whole),19-08-2025,8800,8830,8815
uttar pradesh,raebarelli,raibareilly,spinach,spinach,19-08-2025,1860,1950,1900
uttar pradesh,raebarelli,salon,onion,1st sort,19-08-2025,1455,1470,1460
uttar pradesh,rampur,rampur,bengal gram(gram)(whole),desi (whole),19-08-2025,6500,6600,6550
uttar pradesh,rampur,rampur,gur(jaggery),red,19-08-2025,4250,4350,4300
uttar pradesh,rampur,rampur,pomegranate,pomogranate,19-08-2025,6500,6600,6540
uttar pradesh,rampur,rampur,potato,desi,19-08-2025,1010,1100,1050
uttar pradesh,rampur,shahabad,wood,other,19-08-2025,500,900,700
uttar pradesh,rampur,vilaspur,banana,banana - ripe,19-08-2025,2000,2400,2200
uttar pradesh,saharanpur,chutmalpur,bitter gourd,bitter gourd,19-08-2025,1500,1700,1600
uttar pradesh,saharanpur,chutmalpur,green chilli,green chilly,19-08-2025,2900,3300,3100
uttar pradesh,saharanpur,chutmalpur,guava,guava,19-08-2025,4100,4300,4200
uttar pradesh,saharanpur,chutmalpur,pumpkin,pumpkin,19-08-2025,900,1100,1000
uttar pradesh,saharanpur,chutmalpur,ridgeguard(tori),ridgeguard(tori),19-08-2025,1300,1500,1400
uttar pradesh,saharanpur,chutmalpur,tomato,hybrid,19-08-2025,2400,2600,2500
uttar pradesh,saharanpur,saharanpur,banana - green,banana - green,19-08-2025,1670,1980,1830
uttar pradesh,saharanpur,saharanpur,cauliflower,cauliflower,19-08-2025,3800,4200,4000
uttar pradesh,saharanpur,saharanpur,maize,yellow,19-08-2025,2300,2500,2400
uttar pradesh,saharanpur,saharanpur,tomato,hybrid,19-08-2025,4000,4800,4400
uttar pradesh,sambhal,sambhal,brinjal,round/long,19-08-2025,700,950,850
uttar pradesh,sambhal,sambhal,potato,desi,19-08-2025,600,1350,1000
uttar pradesh,sant kabir nagar,khalilabad,brinjal,brinjal,19-08-2025,700,800,750
uttar pradesh,sant kabir nagar,khalilabad,cauliflower,cauliflower,19-08-2025,1700,1800,1750
uttar pradesh,sant kabir nagar,khalilabad,potato,desi,19-08-2025,1500,1800,1600
uttar pradesh,shahjahanpur,puwaha,sponge gourd,sponge gourd,19-08-2025,1600,1750,1700
uttar pradesh,shahjahanpur,puwaha,wheat,dara,19-08-2025,2500,2600,2550
uttar pradesh,shahjahanpur,shahjahanpur,apple,simla,19-08-2025,10280,10400,10340
uttar pradesh,shahjahanpur,shahjahanpur,rice,common,19-08-2025,3380,3480,3440
uttar pradesh,shahjahanpur,tilhar,bitter gourd,bitter gourd,19-08-2025,2140,2240,2190
uttar pradesh,shahjahanpur,tilhar,cabbage,cabbage,19-08-2025,1560,1660,1610
uttar pradesh,shahjahanpur,tilhar,tomato,deshi,19-08-2025,4000,4065,4040
uttar pradesh,shamli,kairana,brinjal,round/long,19-08-2025,1000,1100,1050
uttar pradesh,shamli,kairana,cabbage,cabbage,19-08-2025,2200,2300,2250
uttar pradesh,shamli,kairana,raddish,raddish,19-08-2025,600,700,650
uttar pradesh,shamli,khandhla,brinjal,round/long,19-08-2025,1400,1500,1450
uttar pradesh,shamli,shamli,apple,kasmir/shimla - ii,19-08-2025,8300,8500,8400
uttar pradesh,shamli,shamli,barley (jau),dara,19-08-2025,2340,2420,2380
uttar pradesh,shamli,shamli,mousambi(sweet lime),mousambi,19-08-2025,3350,3450,3400
uttar pradesh,shamli,shamli,mustard oil,mustard oil,19-08-2025,14950,15050,15000
uttar pradesh,shamli,shamli,papaya,papaya,19-08-2025,2550,2650,2600
uttar pradesh,shamli,shamli,pumpkin,pumpkin,19-08-2025,1260,1360,1310
uttar pradesh,shamli,shamli,sugar,chini,19-08-2025,4160,4240,4200
uttar pradesh,shravasti,payagpur,tomato,deshi,19-08-2025,5700,6000,5800
uttar pradesh,sitapur,hargaon (laharpur),wheat,dara,19-08-2025,2460,2470,2465
uttar pradesh,sitapur,sitapur,banana,banana - ripe,19-08-2025,2600,2850,2780
uttar pradesh,sitapur,sitapur,bengal gram(gram)(whole),average (whole),19-08-2025,6400,6700,6580
uttar pradesh,sitapur,sitapur,bottle gourd,bottle gourd,19-08-2025,1440,1700,1610
uttar pradesh,sitapur,sitapur,brinjal,round/long,19-08-2025,1550,1800,1680
uttar pradesh,sitapur,sitapur,gur(jaggery),yellow,19-08-2025,3800,4200,4010
uttar pradesh,sitapur,sitapur,lentil (masur)(whole),masoor gola,19-08-2025,6300,6730,6710
uttar pradesh,sitapur,sitapur,rice,common,19-08-2025,2600,3240,3180
uttar pradesh,sitapur,sitapur,tomato,hybrid,19-08-2025,2900,3950,3800
uttar pradesh,unnao,bangarmau,banana,banana - ripe,19-08-2025,2740,2840,2790
uttar pradesh,unnao,bangarmau,bengal gram(gram)(whole),desi (whole),19-08-2025,6550,6650,6600
uttar pradesh,unnao,bangarmau,maize,yellow,19-08-2025,2180,2280,2230
uttar pradesh,unnao,bangarmau,onion,red,19-08-2025,1320,1420,1370
uttar pradesh,unnao,bangarmau,pomegranate,pomogranate,19-08-2025,6750,6850,6800
uttar pradesh,unnao,bangarmau,pumpkin,pumpkin,19-08-2025,1420,1520,1470
uttar pradesh,unnao,bangarmau,wheat,dara,19-08-2025,2470,2570,2520
uttrakhand,champawat,tanakpur,potato,other,19-08-2025,1100,1120,1110
uttrakhand,dehradoon,chakrata,tomato,other,19-08-2025,1500,2000,1600
uttrakhand,dehradoon,dehradoon,bhindi(ladies finger),other,19-08-2025,1250,1800,1500
uttrakhand,dehradoon,dehradoon,mango,other,19-08-2025,1800,3500,2500
uttrakhand,dehradoon,rishikesh,bhindi(ladies finger),other,19-08-2025,1000,1750,1200
uttrakhand,dehradoon,rishikesh,guava,other,19-08-2025,2500,3200,2800
uttrakhand,dehradoon,rishikesh,mousambi(sweet lime),other,19-08-2025,4000,4500,4200
uttrakhand,dehradoon,rishikesh,pear(marasebu),pears,19-08-2025,2200,4000,2800
uttrakhand,garhwal (pauri),kotadwara,apple,kasmir/shimla - ii,19-08-2025,2500,3000,2800
uttrakhand,garhwal (pauri),kotadwara,bottle gourd,other,19-08-2025,800,1000,900
uttrakhand,garhwal (pauri),kotadwara,brinjal,brinjal,19-08-2025,1000,1400,1200
uttrakhand,garhwal (pauri),kotadwara,cucumbar(kheera),cucumbar,19-08-2025,1500,1800,1700
uttrakhand,garhwal (pauri),kotadwara,sponge gourd,sponge gourd,19-08-2025,1300,1500,1400
uttrakhand,haridwar,bhagwanpur(naveen mandi sthal),pumpkin,other,19-08-2025,600,800,700
uttrakhand,haridwar,haridwar union,banana,other,19-08-2025,1200,1600,1400
uttrakhand,haridwar,haridwar union,cucumbar(kheera),cucumbar,19-08-2025,800,1500,1200
uttrakhand,haridwar,haridwar union,onion,onion,19-08-2025,1200,1700,1400
uttrakhand,haridwar,lakshar,wheat,other,19-08-2025,2475,2500,2490
uttrakhand,haridwar,manglaur,banana,other,19-08-2025,1200,1600,1400
uttrakhand,haridwar,manglaur,bhindi(ladies finger),bhindi,19-08-2025,1300,1600,1500
uttrakhand,haridwar,roorkee,bhindi(ladies finger),other,19-08-2025,600,800,700
uttrakhand,haridwar,roorkee,bitter gourd,other,19-08-2025,500,700,600
uttrakhand,haridwar,roorkee,cucumbar(kheera),other,19-08-2025,500,700,600
uttrakhand,haridwar,roorkee,mango,other,19-08-2025,2000,4000,3000
uttrakhand,haridwar,roorkee,potato,other,19-08-2025,800,1250,1000
uttrakhand,nanital,haldwani,colacasia,other,19-08-2025,1500,2000,1800
uttrakhand,nanital,haldwani,lemon,other,19-08-2025,3500,4500,4000
uttrakhand,udhamsinghnagar,rudrapur,capsicum,other,19-08-2025,5000,6500,6000
uttrakhand,udhamsinghnagar,rudrapur,ginger(dry),other,19-08-2025,7000,10000,8000
uttrakhand,udhamsinghnagar,rudrapur,onion,other,19-08-2025,1800,2000,1900
uttrakhand,udhamsinghnagar,rudrapur,tomato,other,19-08-2025,4000,5000,4500
west bengal,bankura,bankura sadar,paddy(dhan)(common),common,19-08-2025,2200,2320,2300
west bengal,bankura,bishnupur(bankura),rice,common,19-08-2025,3500,3700,3600
west bengal,bankura,khatra,brinjal,round/long,19-08-2025,4000,5000,4400
west bengal,bankura,khatra,paddy(dhan)(common),swarna masuri (new),19-08-2025,2250,2320,2300
west bengal,bankura,khatra,rice,common,19-08-2025,3500,3700,3600
west bengal,bankura,khatra,tomato,tomato,19-08-2025,5000,6200,6000
west bengal,birbhum,rampurhat,mustard,mustard,19-08-2025,7400,7600,7500
west bengal,coochbehar,baxirhat,pointed gourd (parval),other,19-08-2025,3400,3800,3500
west bengal,coochbehar,haldibari,brinjal,brinjal,19-08-2025,3200,3500,3300
west bengal,coochbehar,mathabhanga,pointed gourd (parval),other,19-08-2025,3200,3600,3400
west bengal,coochbehar,mathabhanga,potato,jyoti,19-08-2025,1100,1150,1120
west bengal,darjeeling,darjeeling,potato,jyoti,19-08-2025,2100,2300,2200
west bengal,darjeeling,darjeeling,squash(chappal kadoo),other,19-08-2025,1700,1900,1800
west bengal,darjeeling,darjeeling,tomato,other,19-08-2025,5600,5800,5700
west bengal,darjeeling,karsiyang(matigara),squash(chappal kadoo),other,19-08-2025,1600,1800,1700
west bengal,darjeeling,karsiyang(matigara),tomato,other,19-08-2025,5500,6000,5800
west bengal,darjeeling,siliguri,rice,fine(basmati),19-08-2025,4600,4800,4700
west bengal,darjeeling,siliguri,tomato,hybrid,19-08-2025,5400,5600,5500
west bengal,malda,english bazar,green gram dal (moong dal),green gram dal,19-08-2025,10700,11600,11000
west bengal,malda,english bazar,lentil (masur)(whole),masur dal,19-08-2025,8700,9700,9000
west bengal,malda,english bazar,potato,local,19-08-2025,1100,1115,1110
west bengal,medinipur(w),ghatal,green chilli,green chilly,19-08-2025,8000,8200,8100
west bengal,medinipur(w),ghatal,sweet pumpkin,other,19-08-2025,2500,2700,2600
west bengal,nadia,kalyani,potato,jyoti,19-08-2025,1360,1400,1380
west bengal,nadia,kalyani,rice,other,19-08-2025,4500,4700,4600
west bengal,north 24 parganas,barasat,onion,other,19-08-2025,2200,2200,2200
west bengal,paschim bardhaman,asansol,peas(dry),peas(dry),19-08-2025,5200,5450,5300
west bengal,paschim bardhaman,asansol,potato,jyoti,19-08-2025,1160,1240,1200
west bengal,paschim bardhaman,asansol,potato,jyoti,19-08-2025,1050,1260,1100
west bengal,paschim bardhaman,durgapur,masur dal,masur dal,19-08-2025,9450,9600,9500
west bengal,paschim bardhaman,durgapur,mustard,other,19-08-2025,6875,7200,7050
west bengal,paschim bardhaman,durgapur,mustard,other,19-08-2025,6200,6500,6350
west bengal,paschim bardhaman,durgapur,onion,nasik,19-08-2025,1700,1850,1800
west bengal,paschim bardhaman,durgapur,onion,nasik,19-08-2025,1500,1650,1600
west bengal,paschim bardhaman,durgapur,potato,jyoti,19-08-2025,1160,1260,1240
west bengal,paschim bardhaman,durgapur,tomato,hybrid,19-08-2025,4350,4500,4450
west bengal,paschim bardhaman,durgapur,tomato,hybrid,19-08-2025,4000,4250,4150
west bengal,paschim bardhaman,durgapur,wheat,kalyan,19-08-2025,2750,3050,2875
west bengal,uttar dinajpur,kaliaganj,rice,fine,19-08-2025,3900,4100,4000
andhra pradesh,chittor,palamaner,cauliflower,cauliflower,19-08-2025,600,1000,800
andhra pradesh,chittor,palamaner,potato,(red nanital),19-08-2025,1000,2000,1500
andhra pradesh,east godavari,ravulapelem,banana,chakkarakeli(red),19-08-2025,1800,3200,2700
andhra pradesh,guntur,duggirala,turmeric,bulb,19-08-2025,9811,10400,10200
andhra pradesh,guntur,pidugurala(palnadu),dry chillies,1st sort,19-08-2025,9000,13300,11900
andhra pradesh,guntur,pidugurala(palnadu),dry chillies,red,19-08-2025,10000,14500,13000
andhra pradesh,west godavari,chintalapudi,lemon,lemon,19-08-2025,2400,3000,2700
chandigarh,chandigarh,chandigarh(grain/fruit),capsicum,capsicum,19-08-2025,2500,4500,3500
chandigarh,chandigarh,chandigarh(grain/fruit),cucumbar(kheera),other,19-08-2025,800,1500,1200
gujarat,ahmedabad,viramgam,cummin seed(jeera),other,19-08-2025,15500,17475,16490
gujarat,ahmedabad,viramgam,wheat,other,19-08-2025,2500,2705,2605
gujarat,amreli,babra,cummin seed(jeera),other,19-08-2025,15250,17500,16125
gujarat,amreli,bagasara,bengal gram(gram)(whole),average (whole),19-08-2025,5350,5730,5540
gujarat,amreli,damnagar,brinjal,other,19-08-2025,1100,1400,1300
gujarat,amreli,damnagar,cabbage,cabbage,19-08-2025,1800,2500,2100
gujarat,amreli,damnagar,coriander(leaves),coriander,19-08-2025,800,1100,1000
gujarat,amreli,damnagar,green chilli,green chilly,19-08-2025,2200,3000,2800
gujarat,amreli,savarkundla,bajra(pearl millet/cumbu),deshi,19-08-2025,1900,2950,2400
gujarat,amreli,savarkundla,bengal gram(gram)(whole),average (whole),19-08-2025,5000,5800,5450
gujarat,amreli,savarkundla,cummin seed(jeera),cummin seed(jeera),19-08-2025,15005,17760,17000
gujarat,amreli,savarkundla,wheat,bansi,19-08-2025,2400,2925,2625
gujarat,anand,khambhat(veg yard khambhat),bottle gourd,bottle gourd,19-08-2025,500,1000,700
gujarat,anand,khambhat(veg yard khambhat),cauliflower,other,19-08-2025,3000,4000,3300
gujarat,anand,khambhat(veg yard khambhat),drumstick,other,19-08-2025,3000,4000,3500
gujarat,bharuch,jambusar,jowar(sorghum),other,19-08-2025,3300,3900,3600
gujarat,bharuch,jambusar,maize,other,19-08-2025,2100,2300,2200
gujarat,bharuch,jambusar,wheat,other,19-08-2025,2400,3000,2700
gujarat,bharuch,jambusar(kaavi),bajra(pearl millet/cumbu),other,19-08-2025,2000,2200,2100
gujarat,botad,botad,bajra(pearl millet/cumbu),other,19-08-2025,1950,1950,1950
gujarat,botad,botad,"sesamum(sesame,gingelly,til)",white,19-08-2025,8650,10050,9400
gujarat,botad,botad,soanf,other,19-08-2025,6000,6750,6400
gujarat,botad,botad,wheat,other,19-08-2025,2000,2750,2400
gujarat,chhota udaipur,bodeliu,cotton,shanker 6 (b) 30mm fine,19-08-2025,6910,6951,6925
gujarat,chhota udaipur,hadad    ,cotton,shanker 6 (b) 30mm fine,19-08-2025,6800,6975,6900
gujarat,dahod,dahod,bajra(pearl millet/cumbu),other,19-08-2025,2000,2450,2275
gujarat,dahod,dahod,bengal gram(gram)(whole),desi (whole),19-08-2025,5975,6075,6000
gujarat,dahod,dahod,soyabean,soyabeen,19-08-2025,4550,4657,4600
gujarat,dahod,dahod(veg. market),bhindi(ladies finger),bhindi,19-08-2025,300,1000,650
gujarat,dahod,dahod(veg. market),carrot,carrot,19-08-2025,2500,3500,3000
gujarat,dahod,dahod(veg. market),drumstick,other,19-08-2025,3000,7000,5000
gujarat,dahod,dahod(veg. market),elephant yam (suran),other,19-08-2025,4000,4000,4000
gujarat,dahod,dahod(veg. market),green chilli,green chilly,19-08-2025,1200,5000,3250
gujarat,dahod,dahod(veg. market),mint(pudina),mint(pudina),19-08-2025,6000,10000,8000
gujarat,dahod,devgadhbaria,paddy(dhan)(common),common,19-08-2025,1580,1600,1590
gujarat,dahod,limkheda,wheat,other,19-08-2025,2400,2600,2500
gujarat,gir somnath,veraval,wheat,medium fine,19-08-2025,2300,2600,2455
gujarat,jamnagar,dhrol,bajra(pearl millet/cumbu),other,19-08-2025,2000,2200,2100
gujarat,jamnagar,dhrol,groundnut,other,19-08-2025,5000,6200,5600
gujarat,jamnagar,dhrol,"sesamum(sesame,gingelly,til)",other,19-08-2025,5625,9050,7340
gujarat,jamnagar,kalawad,castor seed,other,19-08-2025,4000,6300,5820
gujarat,kheda,kapadvanj,bottle gourd,other,19-08-2025,200,700,450
gujarat,kheda,kapadvanj,brinjal,other,19-08-2025,300,800,520
gujarat,kheda,kapadvanj,cabbage,other,19-08-2025,1000,1200,1100
gujarat,kheda,nadiyad(chaklasi),bottle gourd,bottle gourd,19-08-2025,1400,1600,1500
gujarat,kheda,nadiyad(chaklasi),coriander(leaves),coriander,19-08-2025,1300,1500,1400
gujarat,kheda,nadiyad(piplag),bitter gourd,bitter gourd,19-08-2025,1400,1500,1450
gujarat,kheda,nadiyad(piplag),cabbage,cabbage,19-08-2025,1500,1600,1550
gujarat,kheda,nadiyad(piplag),cauliflower,cauliflower,19-08-2025,2000,2500,2100
gujarat,kheda,nadiyad(piplag),coriander(leaves),coriander,19-08-2025,1000,1500,1400
gujarat,kheda,nadiyad(piplag),kartali (kantola),kartali (kantola),19-08-2025,7800,8000,7900
gujarat,kheda,nadiyad(piplag),onion,onion,19-08-2025,1200,1400,1300
gujarat,kheda,nadiyad(piplag),pegeon pea (arhar fali),pigeon pea (arhar fali),19-08-2025,9500,10000,9700
gujarat,kheda,nadiyad(piplag),sponge gourd,sponge gourd,19-08-2025,800,900,850
gujarat,kheda,nadiyad(piplag),tinda,tinda,19-08-2025,1500,2000,1700
gujarat,mehsana,kadi,ajwan,other,19-08-2025,5500,8705,6500
gujarat,mehsana,kadi,bajra(pearl millet/cumbu),deshi,19-08-2025,2100,2600,2550
gujarat,mehsana,vijapur(gojjariya),wheat,other,19-08-2025,2700,2805,2740
gujarat,navsari,navsari,cauliflower,african sarson,19-08-2025,2500,3000,2750
gujarat,navsari,navsari,potato,(red nanital),19-08-2025,900,1900,1400
gujarat,patan,sami,ajwan,ajwan,19-08-2025,7000,8750,7500
gujarat,patan,sami,suva (dill seed),other,19-08-2025,6000,6800,6500
gujarat,patan,siddhpur,rajgir,other,19-08-2025,5350,5565,5457
gujarat,porbandar,porbandar,banana,amruthapani,19-08-2025,1500,2500,2000
gujarat,porbandar,porbandar,brinjal,arkasheela mattigulla,19-08-2025,750,1250,1000
gujarat,porbandar,porbandar,lemon,lemon,19-08-2025,2000,2500,2250
gujarat,rajkot,dhoraji,ground nut seed,ground nut seed,19-08-2025,5875,6630,6430
gujarat,rajkot,gondal(veg.market gondal),green chilli,green chilly,19-08-2025,400,2000,1200
gujarat,rajkot,rajkot,corriander seed,"a-1, green",19-08-2025,6950,7350,7200
gujarat,rajkot,rajkot,cummin seed(jeera),cummin seed(jeera),19-08-2025,16500,18470,17000
gujarat,rajkot,rajkot(veg.sub yard),cluster beans,cluster beans,19-08-2025,2500,6000,4250
gujarat,rajkot,rajkot(veg.sub yard),onion,onion,19-08-2025,405,1650,1125
gujarat,surat,surat,banana - green,other,19-08-2025,900,1800,1350
gujarat,surat,surat,beetroot,other,19-08-2025,1500,2100,1800
gujarat,surat,surat,bhindi(ladies finger),other,19-08-2025,1500,3000,2250
gujarat,surat,surat,brinjal,other,19-08-2025,1000,3000,2000
gujarat,surat,surat,carrot,other,19-08-2025,1500,2600,2050
gujarat,surat,surat,green chilli,other,19-08-2025,2500,4300,3400
gujarat,surat,surat,kartali (kantola),other,19-08-2025,8000,11000,9500
gujarat,surat,surat,peas cod,other,19-08-2025,7000,10000,8500
gujarat,surat,surat,pegeon pea (arhar fali),other,19-08-2025,4000,10000,7000
gujarat,surat,surat,turmeric (raw),other,19-08-2025,5000,17500,11250
gujarat,surendranagar,chotila,jowar(sorghum),jowar ( white),19-08-2025,3500,4000,3750
gujarat,surendranagar,vadhvan,brinjal,brinjal,19-08-2025,500,750,625
gujarat,surendranagar,vadhvan,cucumbar(kheera),cucumbar,19-08-2025,250,500,375
gujarat,surendranagar,vadhvan,elephant yam (suran),elephant yam (suran),19-08-2025,3500,4000,3750
gujarat,surendranagar,vadhvan,green chilli,green chilly,19-08-2025,500,1000,750
gujarat,surendranagar,vadhvan,onion green,onion green,19-08-2025,1000,1500,1250
gujarat,vadodara(baroda),padra,potato,other,19-08-2025,1500,2100,1800
gujarat,vadodara(baroda),padra,pumpkin,other,19-08-2025,700,900,800
gujarat,valsad,chikli(khorgam),pointed gourd (parval),other,19-08-2025,2000,2750,2345
haryana,ambala,ambala cantt.,apple,apple,19-08-2025,4500,11000,6800
haryana,ambala,barara,bottle gourd,other,19-08-2025,600,800,700
haryana,ambala,barara,brinjal,other,19-08-2025,600,700,600
haryana,ambala,barara,cabbage,other,19-08-2025,600,600,600
haryana,ambala,barara,capsicum,other,19-08-2025,1200,1500,1200
haryana,ambala,barara,potato,other,19-08-2025,700,1000,800
haryana,fatehabad,jakhal,colacasia,other,19-08-2025,2000,2000,2000
haryana,gurgaon,farukh nagar,potato,other,19-08-2025,1400,1700,1400
haryana,gurgaon,gurgaon,cabbage,other,19-08-2025,1000,1400,1200
haryana,gurgaon,sohna,pumpkin,pumpkin,19-08-2025,1000,1500,1200
haryana,gurgaon,sohna,tomato,tomato,19-08-2025,4000,4500,4500
haryana,hissar,barwala(hisar),apple,other,19-08-2025,12000,12500,12300
haryana,hissar,barwala(hisar),bhindi(ladies finger),other,19-08-2025,3300,3500,3400
haryana,hissar,barwala(hisar),bottle gourd,other,19-08-2025,1000,1200,1100
haryana,hissar,barwala(hisar),capsicum,capsicum,19-08-2025,5800,6000,5900
haryana,hissar,barwala(hisar),cucumbar(kheera),other,19-08-2025,1800,2500,2400
haryana,hissar,barwala(hisar),leafy vegetable,other,19-08-2025,2800,3000,2900
haryana,hissar,barwala(hisar),mango,other,19-08-2025,9000,10000,9500
haryana,hissar,barwala(hisar),mousambi(sweet lime),other,19-08-2025,3200,3500,3450
haryana,hissar,barwala(hisar),pomegranate,other,19-08-2025,12000,15000,14500
haryana,hissar,barwala(hisar),ridgeguard(tori),other,19-08-2025,2000,2500,2400
haryana,hissar,barwala(hisar),tinda,other,19-08-2025,4800,5000,4900
